role_id,role_display_name,metric_id,metric_name,domain,trust_level,headline_permitted,dimensions,date_field,permitted_conclusion,must_never_claim,conflict_ids,dq_ids,validation_reference
management_reporting_analyst,Management Reporting Analyst,M.REV.001,"Revenue (total, ledger-derived)",Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month); account/COA,journal_entries.entry_date (journal_lines carries this denormalised at export),"State the value as the answer, with its evidence and validation status.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity.,,,"F.001 v_pnl.revenue (validated: REV.01, exact match, Rs.72,705,593.43 both sides)"
management_reporting_analyst,Management Reporting Analyst,M.REV.002,Revenue by month,Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month),"entry_date, truncated to calendar month","State the value as the answer, with its evidence and validation status.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity.,,,"F.001 v_pnl, monthly rows (validated: REV.02, 57 of 57 (property,month) rows match in VALUE exactly; monthly_validation/revenue_by_month.csv). Row-count differs"
management_reporting_analyst,Management Reporting Analyst,M.COL.001,Collections (application-level),Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),payment_date,"State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,C.014,DQ.006;DQ.014,"No dedicated business view exists to validate the total against; validated instead against H.001's legacy_amount for receipts (COLL.01, exact match Rs.81,855,68"
management_reporting_analyst,Management Reporting Analyst,M.COL.002,Collections by month,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),"payment_date, truncated to month","State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,C.014,DQ.006;DQ.014,"No exported view; recorded as a first computation (monthly_validation/collections_by_month.csv, 46 months)."
management_reporting_analyst,Management Reporting Analyst,M.COL.003,Collections (ledger-derived),Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month); account/COA,journal_entries.entry_date,"State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,C.014,DQ.006;DQ.030,"No same-definition comparable reference is wired, so this metric is UNVERIFIED. COLL.02 (H.001 v_je_amount_reconciliation je_net_amount, Rs.87,196,482.59) is supporting evidence only and is NOT this metric's reference: H.001's own formula, CASE WHEN is_reversal_of IS NULL THEN debit ELSE -debit END, never subtracts anything because reversal lines carry credit and not debit, so it reports gross debit including reversed forwards. COLL.03 is a code-defect proof for DQ.030, also supporting evidence only. Live value of this metric: Rs.81,839,404.52."
management_reporting_analyst,Management Reporting Analyst,M.INV.001,Invoice billed amount,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),"COALESCE(invoice_date, (billing_month||'-01')::date, created_at::date) per get_universal_metrics; invoice_date alone for","State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,C.015;C.020,DQ.007;DQ.013,"No single exported view sums invoices.total_amount alone; cross-checked against H.001's legacy_amount for invoices (Rs.72,405,785.40) and against v_je_amount_re"
management_reporting_analyst,Management Reporting Analyst,M.INV.002,Invoice count,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed,invoice_date or billing_month depending on the question,"State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,,DQ.013,H.035 (invoice_type_status_matrix) provides an independent breakdown by type/status/reference_type; total row count (5214) matches M.006's exact count directly.
management_reporting_analyst,Management Reporting Analyst,M.AR.001A,Tenant dues -- Def A: v_outstanding_receivables (reversals excluded),Financial,SHOW_BOTH,False,organization; property; tenant/allotment/bed; account/COA,entry_date (for last_charge_date/last_payment_date only; not a filter on the balance itself),Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.002;C.005,DQ.002;DQ.037,"F.006 v_outstanding_receivables (validated: AR.01, exact match Rs.83,297.85)."
management_reporting_analyst,Management Reporting Analyst,M.AR.001B,Tenant dues -- Def B: v_tenant_current_dues (reversals included),Financial,SHOW_BOTH,False,organization; property; tenant/allotment/bed; account/COA,"entry_date (for last_charge_date/last_payment_date, charge_count/payment_count)",Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.002;C.005,DQ.002;DQ.037,"F.007 v_tenant_current_dues (validated: AR.02, exact match Rs.83,297.85; AR.03 proves A==B for the total)."
management_reporting_analyst,Management Reporting Analyst,M.AR.001C,Tenant dues -- Def C: application tenant_allotments.balance_due,Financial,BLOCK,False,organization; property; tenant/allotment/bed,"Not applicable (a current-value column, not an event)","Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.005,DQ.002;DQ.037,"No exported view/diagnostic pre-sums this column; summed directly in this pass (validate_receivables.py: Rs.1,009,125.78 over 97 allotments >0)."
management_reporting_analyst,Management Reporting Analyst,M.AR.001D,Tenant dues -- Def D: tenant_transactions (frozen legacy ledger),Financial,BLOCK,False,organization; property; tenant/allotment/bed,"date (NOTE: 1 row has a corrupt year, '0206-03-27' -- DQ.023)","Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.003;C.005,DQ.002;DQ.019;DQ.023;DQ.037,"H.052 (T164500.151) def2_tenant_transactions column (validated: AR.04a, exact match Rs.9,968,023.32, proving the unclipped-sum mechanism). The floored variant ("
management_reporting_analyst,Management Reporting Analyst,M.AR.002,Tenant dues by tenant,Financial,BLOCK,False,organization; property; tenant/allotment/bed,Same as M.AR.001A-D,"Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.003;C.005,DQ.002;DQ.019,Same underlying validation as M.AR.001A-D (AR.01-AR.04c).
management_reporting_analyst,Management Reporting Analyst,M.AR.003,Tenant dues by property,Financial,SHOW_BOTH,False,organization; property; tenant/allotment/bed,Same as M.AR.001A/B,Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.002,DQ.002,Not separately validated (degenerate single-property case); underlying totals validated via AR.01/AR.02.
management_reporting_analyst,Management Reporting Analyst,M.DEP.001,Deposit held,Financial,SAFE,True,organization; property; tenant/allotment/bed; account/COA,entry_date (not a filter for the current balance),"State the value as the answer, with its evidence and validation status.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity.,,DQ.011;DQ.012;DQ.035,"F.010 v_advance_balances.deposit_held (validated: DEP.01, exact match Rs.4,221,150.00)."
management_reporting_analyst,Management Reporting Analyst,M.DEP.002,Deposit settlements,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),settlement_date,"State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,C.016,DQ.008;DQ.012,"H.001 legacy_amount for deposit_settlements (validated: DEP.03, exact match Rs.5,085,959.33); ledger net (validated: DEP.04, exact match Rs.5,669,454.67, reprod"
management_reporting_analyst,Management Reporting Analyst,M.DEP.003,Deposit refunds,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; account/COA,settlement_date,"State the value, with the documented caveat carried alongside it.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity. Additionally: the caveat may not be dropped for brevity.,C.016,DQ.008,Identical figures to M.DEP.002's DEP.03/DEP.04 (refund_amount IS the field being reconciled there).
management_reporting_analyst,Management Reporting Analyst,M.EXP.001,"Expenses (total, ledger-derived)",Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month); account/COA,entry_date,"State the value as the answer, with its evidence and validation status.",Collapse a SHOW_BOTH/BLOCK metric into a single headline KPI for brevity.,,DQ.033,"F.001 v_pnl.expenses (validated: EXP.01, exact match Rs.20,784,831.96; monthly series in EXP.07, 0 mismatches)."
